htitem_id	title	author	date	rights	OCLC	LCCN	ISBN	catalog_url	handle_url
mdp.39015065812722	Transactions of the Society Instituted at London for the Encouragement of Arts, Manufactures, and Commerce v.3-4 1785-1786	Royal Society of Arts (Great Britain)	1786-00-00	1	26226151	02005674		https://catalog.hathitrust.org/Record/000675024	https://hdl.handle.net/2027/mdp.39015065812722
mdp.39015065812706	Transactions of the Society Instituted at London for the Encouragement of Arts, Manufactures, and Commerce v.7-8 1789-1790	Royal Society of Arts (Great Britain)	1790-00-00	1	26226151	02005674		https://catalog.hathitrust.org/Record/000675024	https://hdl.handle.net/2027/mdp.39015065812706
mdp.39015065812912	Transactions of the Society Instituted at London for the Encouragement of Arts, Manufactures, and Commerce v.9-10 1791-1792	Royal Society of Arts (Great Britain)	1792-00-00	1	26226151	02005674		https://catalog.hathitrust.org/Record/000675024	https://hdl.handle.net/2027/mdp.39015065812912
mdp.39015065812904	Transactions of the Society Instituted at London for the Encouragement of Arts, Manufactures, and Commerce v.11 1793	Royal Society of Arts (Great Britain)	1793-00-00	1	26226151	02005674		https://catalog.hathitrust.org/Record/000675024	https://hdl.handle.net/2027/mdp.39015065812904
mdp.39015065812896	Transactions of the Society Instituted at London for the Encouragement of Arts, Manufactures, and Commerce v.12 1794	Royal Society of Arts (Great Britain)	1794-00-00	1	26226151	02005674		https://catalog.hathitrust.org/Record/000675024	https://hdl.handle.net/2027/mdp.39015065812896
mdp.39015065813001	Transactions of the Society Instituted at London for the Encouragement of Arts, Manufactures, and Commerce v.13-14 1795-1796	Royal Society of Arts (Great Britain)	1796-00-00	1	26226151	02005674		https://catalog.hathitrust.org/Record/000675024	https://hdl.handle.net/2027/mdp.39015065813001
mdp.39015065812854	Transactions of the Society Instituted at London for the Encouragement of Arts, Manufactures, and Commerce v.15-16 1797-1798	Royal Society of Arts (Great Britain)	1798-00-00	1	26226151	02005674		https://catalog.hathitrust.org/Record/000675024	https://hdl.handle.net/2027/mdp.39015065812854
mdp.39015065812862	Transactions of the Society Instituted at London for the Encouragement of Arts, Manufactures, and Commerce. v.17-18 1799-1800	Royal Society of Arts (Great Britain)	1800-00-00	1	26226151	02005674		https://catalog.hathitrust.org/Record/000675024	https://hdl.handle.net/2027/mdp.39015065812862
pst.000052866425	Transactions v.1 1783	Royal Society of Arts (Great Britain)	1783-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866425
pst.000052866418	Transactions v.2 1784	Royal Society of Arts (Great Britain)	1784-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866418
pst.000052866388	Transactions v.5 1787	Royal Society of Arts (Great Britain)	1787-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866388
pst.000052866470	Transactions v.6 1788	Royal Society of Arts (Great Britain)	1788-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866470
pst.000060071804	Transactions. v.3 1789	Royal Irish Academy.	1789-00-00	1	177703700			https://catalog.hathitrust.org/Record/007523170	https://hdl.handle.net/2027/pst.000060071804
pst.000052866487	Transactions v.7 1789	Royal Society of Arts (Great Britain)	1789-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866487
pst.000052866494	Transactions v.8 1790	Royal Society of Arts (Great Britain)	1790-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866494
pst.000052866500	Transactions v.9 1791	Royal Society of Arts (Great Britain)	1791-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866500
pst.000052866517	Transactions v.10 1792	Royal Society of Arts (Great Britain)	1792-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866517
pst.000052866524	Transactions v.11 1793	Royal Society of Arts (Great Britain)	1793-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866524
pst.000052866531	Transactions v.12 1794	Royal Society of Arts (Great Britain)	1794-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866531
pst.000052866548	Transactions v.13 1795	Royal Society of Arts (Great Britain)	1795-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866548
pst.000052866555	Transactions v.14 1796	Royal Society of Arts (Great Britain)	1796-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866555
pst.000052866647	Transactions v.15 1797	Royal Society of Arts (Great Britain)	1797-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866647
pst.000052866630	Transactions v.16 1798	Royal Society of Arts (Great Britain)	1798-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866630
pst.000052866616	Transactions v.18 1800	Royal Society of Arts (Great Britain)	1800-00-00	1	777033823			https://catalog.hathitrust.org/Record/007601256	https://hdl.handle.net/2027/pst.000052866616
uc2.ark:/13960/t4rj4qm2g	The translation, a poem. 	Francklin, Thomas, 1721-1784.	1754-00-00	1	12209777			https://catalog.hathitrust.org/Record/007698970	https://hdl.handle.net/2027/uc2.ark:/13960/t4rj4qm2g
mdp.39015063524188	Translations and poems written on several subjects ... 	Boyse, Samuel, 1708-1749.	1731-00-00	1	4347489			https://catalog.hathitrust.org/Record/000280889	https://hdl.handle.net/2027/mdp.39015063524188
uc2.ark:/13960/t1jh3h32v	Travelling anecdotes through various parts of Europe ... By James Douglas. 	Douglas, James, 1753-1819.	1786-00-00	1	51683731,06651135	37032654		https://catalog.hathitrust.org/Record/007687284	https://hdl.handle.net/2027/uc2.ark:/13960/t1jh3h32v
uc2.ark:/13960/t4mk6mr1d	A travelling dictionary : or, Alphabetical tables of the distance of all the principal cities, borough, market, and sea-port towns, in Great Britain, from each other ... to which is added, a table, shewing the distance of the towns, bridges, &amp;c. upon the River Thames, from each other by water ; the whole being a second part to the new and accurate description of the roads by Daniel Paterson 	Paterson, Daniel, 1738-1825.	1797-00-00	1	2726341			https://catalog.hathitrust.org/Record/007702427	https://hdl.handle.net/2027/uc2.ark:/13960/t4mk6mr1d
mdp.39015033367502	Travelling memorandums, made in a tour upon the continent of Europe, in the years 1786, 87, &amp; 88; by the Honourable Lord Gardenstone ... 	Gardenstone, Francis Garden, Lord, 1721-1793.	1791-00-00	1	3259069			https://catalog.hathitrust.org/Record/000296543	https://hdl.handle.net/2027/mdp.39015033367502
mdp.39015068342289	The travels and adventures of Edward Brown ... Containing his observations on France and Italy; his voyage to the Levant; his account of the isle of Malta; his remarks in journies thro' the Lower and Upper Egypt; together with a brief description of the Abyssinian empire ... 	Campbell, John, 1708-1775.	1739-00-00	1	23637884	05008771		https://catalog.hathitrust.org/Record/000323697	https://hdl.handle.net/2027/mdp.39015068342289
mdp.39015078547380	The travels and adventures of James Massey [pseud.] Tr. from the original French written by the celebrated Monsieur Bayle. Being a general criticism upon religion, the several arts and sciences, trade, commerce, &amp;c. 	Tyssot de Patot, Simon, b. 1655.	1743-00-00	1	3395631	15024352		https://catalog.hathitrust.org/Record/001014834	https://hdl.handle.net/2027/mdp.39015078547380
mdp.39015078548636	The travels and adventures of William Bingfield, esq; containing, as surprizing a fluctuation of circumstances, both by sea and land, as ever befel one man. With an accurate account of ... that most furious, and amazing animal, the dog-bird. Printed from his own manuscript ... v.1	Bingfield, William, pseud.	1753-00-00	1	23631200			https://catalog.hathitrust.org/Record/001367567	https://hdl.handle.net/2027/mdp.39015078548636
nyp.33433074916549	The travels and adventures of William Bingfield, esq; containing, as surprizing a fluctuation of circumstances, both by sea and land, as ever befel one man. With an accurate account of ... that most furious, and amazing animal, the dog-bird. Printed from his own manuscript ... v. 1	Bingfield, William, pseud.	1753-00-00	1	23631200			https://catalog.hathitrust.org/Record/001367567	https://hdl.handle.net/2027/nyp.33433074916549
nyp.33433074916556	The travels and adventures of William Bingfield, esq; containing, as surprizing a fluctuation of circumstances, both by sea and land, as ever befel one man. With an accurate account of ... that most furious, and amazing animal, the dog-bird. Printed from his own manuscript ... v. 2	Bingfield, William, pseud.	1753-00-00	1	23631200			https://catalog.hathitrust.org/Record/001367567	https://hdl.handle.net/2027/nyp.33433074916556
mdp.39015063962032	Travels before the flood. An interesting oriental record of men and manners in the antidiluvian world, interpreted in fourteen evening conversations between the caliph of Bagdad &amp; his court Tr. from the Arabic 	Klinger, Friedrich Maximilian, 1752-1831.	1796-00-00	1	14583719	03012428		https://catalog.hathitrust.org/Record/000123034	https://hdl.handle.net/2027/mdp.39015063962032
mdp.39015031070611	Travels during the years 1787, 1788 and 1789, undertaken more particularly with a view of ascertaining the cultivation, wealth, resources, and national prosperity, of the kingdom of France. To which is added the register of a tour into Spain. By Arthur Young v.1	Young, Arthur, 1741-1820.	1793-00-00	1	339213	03026727		https://catalog.hathitrust.org/Record/000410605	https://hdl.handle.net/2027/mdp.39015031070611
mdp.39015031070744	Travels during the years 1787, 1788 and 1789, undertaken more particularly with a view of ascertaining the cultivation, wealth, resources, and national prosperity, of the kingdom of France. To which is added the register of a tour into Spain By Arthur Young v.2	Young, Arthur, 1741-1820.	1793-00-00	1	339213	03026727		https://catalog.hathitrust.org/Record/000410605	https://hdl.handle.net/2027/mdp.39015031070744
uc2.ark:/13960/t00z77w8h	Travels from St. Petersburg, in Russia, to diverse parts of Asia By John Bell v.1	Bell, John, 1691-1780.	1763-00-00	1	1878394	05003696		https://catalog.hathitrust.org/Record/007685169	https://hdl.handle.net/2027/uc2.ark:/13960/t00z77w8h
uc2.ark:/13960/t6154j69n	Travels from St. Petersburg, in Russia, to diverse parts of Asia By John Bell v.2	Bell, John, 1691-1780.	1763-00-00	1	1878394	05003696		https://catalog.hathitrust.org/Record/007685169	https://hdl.handle.net/2027/uc2.ark:/13960/t6154j69n
mdp.39015063604014	Travels from St. Petersburgh in Russia, to various parts of Asia v.1	Bell, John, 1691-1780.	1788-00-00	1	1973572	35016235		https://catalog.hathitrust.org/Record/001239994	https://hdl.handle.net/2027/mdp.39015063604014
uc2.ark:/13960/t25b0239v	Travels from St. Petersburgh in Russia, to various parts of Asia. v.1	Bell, John, 1691-1780.	1788-00-00	1	1973572	35016235		https://catalog.hathitrust.org/Record/001239994	https://hdl.handle.net/2027/uc2.ark:/13960/t25b0239v
mdp.39015065292131	Travels from St. Petersburgh in Russia, to various parts of Asia v.2	Bell, John, 1691-1780.	1788-00-00	1	1973572	35016235		https://catalog.hathitrust.org/Record/001239994	https://hdl.handle.net/2027/mdp.39015065292131
uc2.ark:/13960/t5db7zz5j	Travels from St. Petersburgh in Russia, to various parts of Asia. v.2	Bell, John, 1691-1780.	1788-00-00	1	1973572	35016235		https://catalog.hathitrust.org/Record/001239994	https://hdl.handle.net/2027/uc2.ark:/13960/t5db7zz5j
nyp.33433075877583	Travels in England, Scotland, and the Hebrides; undertaken for the purpose of examining the state of the arts, the sciences, natural history and manners, in Great Britain, tr. from the French of B. Faujas Saint-Fond v. 1	Faujas-de-St.-Fond, cit. 1741-1819.	1799-00-00	1	3158424	03001366		https://catalog.hathitrust.org/Record/000151745	https://hdl.handle.net/2027/nyp.33433075877583
mdp.39015067245640	Travels in England, Scotland, and the Hebrides; undertaken for the purpose of examining the state of the arts, the sciences, natural history and manners, in Great Britain, tr. from the French of B. Faujas Saint-Fond v.1 1799	Faujas-de-St.-Fond, cit. 1741-1819.	1799-00-00	1	3158424	03001366		https://catalog.hathitrust.org/Record/000151745	https://hdl.handle.net/2027/mdp.39015067245640
nyp.33433075877591	Travels in England, Scotland, and the Hebrides; undertaken for the purpose of examining the state of the arts, the sciences, natural history and manners, in Great Britain, tr. from the French of B. Faujas Saint-Fond v. 2	Faujas-de-St.-Fond, cit. 1741-1819.	1799-00-00	1	3158424	03001366		https://catalog.hathitrust.org/Record/000151745	https://hdl.handle.net/2027/nyp.33433075877591
uc2.ark:/13960/t2697150m	Travels in Europe, Asia, and Africa; describing characters, custons, manners, laws, and productions of nature and art: containing various remarks on the political and commercial interests of Great Britain: and delineating, in particular, a new system for the government and improvement of the British settlements in the East Indies: begun in the year 1777, and finished in 1781 ... v.2	Thomson, William, 1746-1817.	1782-00-00	1	13286146			https://catalog.hathitrust.org/Record/007693146	https://hdl.handle.net/2027/uc2.ark:/13960/t2697150m
mdp.39015073766944	Travels in North-America, in the years 1780, 1781, and 1782 by the Marquis de Chastellux...  Translated from the French by an English gentleman, who resided in America at that period.  With notes by the translator... v.1	Chastellux, François Jean, marquis de, 1734-1788.	1787-00-00	1	3352303	02006666		https://catalog.hathitrust.org/Record/000289571	https://hdl.handle.net/2027/mdp.39015073766944
